ΗΜΕΡΟΜΗΝΙΑ ΥΠΟΒΟΛΗΣ ΑΙΤΗΣΗΣ,AΡΙΘΜΟΣ ΜΗΤΡΩΟΥ ΑΔΕΙΩΝ,ΗΜΕΡΟΜΗΝΙΑ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΗΜΕΡΟΜΗΝΙΑ ΛΗΞΗΣ ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ,ΔΗΜΟΣ,ΜΕΓΙΣΤΗ ΙΣΧΥΣ (MW),ΤΕΧΝΟΛΟΓΙΑ,ΜΗΝΑΣ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΕΒΔΟΜΑΔΑ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΔΙΑΣΤΗΜΑ ΕΓΚΡΙΣΗΣ ΣΕ ΜΗΝΕΣ,ΔΙΑΣΤΗΜΑ ΕΓΚΡΙΣΗΣ ΣΕ ΕΒΔΟΜΑΔΕΣ,ΔΙΑΡΚΕΙΑ ΑΔΕΙΑΣ ΣΕ ΜΗΝΕΣ,ΔΙΑΡΚΕΙΑ ΑΔΕΙΑΣ ΣΕ ΕΒΔΟΜΑΔΕΣ
2019-12-02 00:00:00,ΑΔ-07124,2021-02-18 00:00:00,2046-02-18 18:00:00,Δ ΕΛΛΑΔΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,19.998,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-02,2021-07,14,63,300,1304
2019-12-02 00:00:00,ΑΔ-07126,2021-02-18 00:00:00,2046-02-18 18:00:00,Δ ΕΛΛΑΔΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΙΕΡΑΣ ΠΟΛΗΣ ΜΕΣΟΛΟΓΓΙΟΥ,19.998,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-02,2021-07,14,63,300,1304
2019-12-09 00:00:00,ΑΔ-07115,2021-02-18 00:00:00,2046-02-18 18:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΦΑΡΣΑΛΩΝ,6.35436,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-02,2021-07,14,62,300,1304
2019-12-04 00:00:00,ΑΔ-04374,2021-02-18 00:00:00,2046-02-18 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ,ΦΘΙΩΤΙΔΑΣ,ΔΟΜΟΚΟΥ,8.5,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-02,2021-07,14,63,299,1304
2009-02-09 00:00:00,ΑΔ-04399,2021-04-20 00:00:00,2036-01-27 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΠΩΓΩΝΙΟΥ,12.6,ΑΙΟΛΙΚΑ,2021-04,2021-16,146,636,177,770
2009-02-09 00:00:00,ΑΔ-04400,2021-04-26 00:00:00,2035-10-04 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΖΙΤΣΑΣ - ΠΩΓΩΝΙΟΥ,21.0,ΑΙΟΛΙΚΑ,2021-04,2021-17,146,637,173,753
2010-06-10 00:00:00,ΑΔ-04468,2021-05-20 00:00:00,2046-05-20 18:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ ΚΑΙ ΚΟΡΙΝΘΙΑΣ ,ΑΡΓΟΥΣ -ΜΥΚΗΝΩΝ,14.35,ΑΙΟΛΙΚΑ,2021-05,2021-20,131,571,300,1304
2016-12-12 00:00:00,ΑΔ-04469,2021-05-20 00:00:00,2046-05-20 18:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΤΑΝΑΓΡΑΣ,3.0,ΑΙΟΛΙΚΑ,2021-05,2021-20,53,231,300,1304
2020-12-04 00:00:00,ΑΔ-08483,2021-05-21 00:00:00,2046-05-21 00:00:00,ΑΤΤΙΚΗΣ,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,"ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,ΣΠΑΤΩΝ -
ΑΡΤΕΜΙΔΟΣ",16.008,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-05,2021-20,5,24,299,1304
2009-12-08 00:00:00,ΑΔ-04471,2021-06-17 00:00:00,2046-06-17 18:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,15.9,ΑΙΟΛΙΚΑ,2021-06,2021-24,138,601,300,1304
2009-12-08 00:00:00,ΑΔ-04475,2021-06-17 00:00:00,2046-06-17 18:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,40.5,ΑΙΟΛΙΚΑ,2021-06,2021-24,138,601,300,1304
2008-06-10 00:00:00,ΑΔ-04476,2021-06-24 00:00:00,2046-06-24 18:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΕΥΒΟΙΑΣ,ΔΙΡΦΥΩΝ -ΜΕΣΣΑΠΙΩΝ,30.0,ΑΙΟΛΙΚΑ,2021-06,2021-25,156,680,300,1304
2008-06-10 00:00:00,ΑΔ-04477,2021-06-24 00:00:00,2046-06-24 18:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΕΥΒΟΙΑΣ,"ΜΑΝΤΟΥΔΙΟΥ -ΛΙΜΝΗΣ -ΑΓΙΑΣ ΑΝΝΑΣ, ΔΙΡΦΥΩΝ -ΜΕΣΣΑΠΙΩΝ",48.0,ΑΙΟΛΙΚΑ,2021-06,2021-25,156,680,300,1304
2008-06-10 00:00:00,ΑΔ-04478,2021-06-24 00:00:00,2046-06-24 18:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΕΥΒΟΙΑΣ,ΔΙΡΦΥΩΝ -ΜΕΣΣΑΠΙΩΝ,48.0,ΑΙΟΛΙΚΑ,2021-06,2021-25,156,680,300,1304
2008-06-10 00:00:00,ΑΔ-04479,2021-06-24 00:00:00,2046-06-24 18:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΕΥΒΟΙΑΣ,"ΜΑΝΤΟΥΔΙΟΥ -ΛΙΜΝΗΣ -ΑΓΙΑΣ ΑΝΝΑΣ, ΔΙΡΦΥΩΝ -ΜΕΣΣΑΠΙΩΝ",48.0,ΑΙΟΛΙΚΑ,2021-06,2021-25,156,680,300,1304
2005-02-14 00:00:00,ΑΔ-04480,2021-06-24 00:00:00,2046-06-24 18:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΕΥΒΟΙΑΣ,ΜΑΝΤΟΥΔΙΟΥ -ΛΙΜΝΗΣ -ΑΓΙΑΣ ΑΝΝΑΣ,34.0,ΑΙΟΛΙΚΑ,2021-06,2021-25,196,853,300,1304
2010-02-09 00:00:00,ΑΔ-04509,2021-06-24 00:00:00,2046-06-24 18:00:00,Δ ΕΛΛΑΔΑΣ,ΑΧΑΙΑΣ,ΕΡΥΜΑΝΘΟΥ,27.0,ΑΙΟΛΙΚΑ,2021-06,2021-25,136,593,300,1304
2021-02-09 00:00:00,ΑΔ-08736,2021-07-15 00:00:00,2046-07-15 00:00:00,ΑΝ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ,ΕΒΡΟΥ,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,8.4,ΑΙΟΛΙΚΑ,2021-07,2021-28,5,22,299,1304
2008-02-11 00:00:00,ΑΔ-04503,2021-08-05 00:00:00,2046-08-05 18:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,46.0,ΑΙΟΛΙΚΑ,2021-08,2021-31,161,703,300,1304
2010-12-10 00:00:00,ΑΔ-04543,2021-09-23 00:00:00,2046-09-23 18:00:00,Δ ΕΛΛΑΔΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,"ΘΕΡΜΟΥ, ΝΑΥΠΑΚΤΙΑΣ",18.0,ΑΙΟΛΙΚΑ,2021-09,2021-38,129,562,300,1304
2011-04-11 00:00:00,ΑΔ-04541,2021-09-30 00:00:00,2046-09-30 18:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,"ΑΡΓΟΛΙΔΑΣ,ΝΗΣΩΝ","ΕΡΜΙΟΝΙΔΑΣ,ΤΡΟΙΖΗΝΙΑΣ - ΜΕΘΑΝΩΝ",12.0,ΑΙΟΛΙΚΑ,2021-09,2021-39,125,546,300,1304
2011-04-11 00:00:00,ΑΔ-04542,2021-09-30 00:00:00,2046-09-30 18:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ,ΜΟΝΕΜΒΑΣΙΑΣ,16.0,ΑΙΟΛΙΚΑ,2021-09,2021-39,125,546,300,1304
2021-06-09 00:00:00,ΑΔ-09119,2021-10-20 00:00:00,2046-10-20 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΦΘΙΩΤΙΔΑΣ,ΔΟΜΟΚΟΥ,1.5,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-10,2021-42,4,19,299,1304
2021-06-09 00:00:00,ΑΔ-09122,2021-10-21 00:00:00,2046-10-21 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΒΟΪΟΥ,9.9,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-10,2021-42,4,19,299,1304
2021-06-09 00:00:00,ΑΔ-09120,2021-10-21 00:00:00,2046-10-21 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΒΟΪΟΥ,9.9,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-10,2021-42,4,19,299,1304
2021-06-09 00:00:00,ΑΔ-09121,2021-10-21 00:00:00,2046-10-21 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΒΟΪΟΥ,9.9,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-10,2021-42,4,19,299,1304
2021-06-08 00:00:00,ΑΔ-09123,2021-10-22 00:00:00,2046-10-22 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΦΘΙΩΤΙΔΑΣ,ΜΑΚΡΑΚΩΜΗΣ,7.95,ΜΥΗΕ,2021-10,2021-42,4,19,299,1304
2021-06-09 00:00:00,ΑΔ-09124,2021-10-22 00:00:00,2046-10-22 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΒΟΪΟΥ,9.9,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-10,2021-42,4,19,299,1304
2021-06-09 00:00:00,ΑΔ-09125,2021-10-22 00:00:00,2046-10-22 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΦΘΙΩΤΙΔΑΣ,ΔΟΜΟΚΟΥ,274.99745,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-10,2021-42,4,19,299,1304
2020-12-01 00:00:00,ΑΔ-09126,2021-10-26 00:00:00,2046-10-26 00:00:00,ΑΝ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ,ΕΒΡΟΥ,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,3.0,ΑΙΟΛΙΚΑ,2021-10,2021-43,10,47,299,1304
2021-02-04 00:00:00,ΑΔ-09129,2021-10-27 00:00:00,2046-10-27 00:00:00,ΘΕΣΣΑΛΙΑΣ,"ΚΑΡΔΙΤΣΑΣ,ΤΡΙΚΑΛΩΝ","ΑΡΓΙΘΕΑΣ,ΠΥΛΗΣ",29.4,ΑΙΟΛΙΚΑ,2021-10,2021-43,8,37,299,1304
2021-02-08 00:00:00,ΑΔ-09130,2021-10-29 00:00:00,2046-10-29 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,"ΦΛΩΡΙΝΑΣ,ΠΕΛΛΑΣ","ΑΜΥΝΤΑΙΟΥ,ΕΔΕΣΣΑΣ",32.9,ΑΙΟΛΙΚΑ,2021-10,2021-43,8,37,299,1304
2021-02-08 00:00:00,ΑΔ-09131,2021-10-29 00:00:00,2046-10-29 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ,"ΑΜΥΝΤΑΙΟΥ,ΦΛΩΡΙΝΑΣ",23.5,ΑΙΟΛΙΚΑ,2021-10,2021-43,8,37,299,1304
2021-06-01 00:00:00,ΑΔ-09134,2021-11-01 00:00:00,2046-11-01 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΙΝΤΙΚΗΣ,4.2,ΑΙΟΛΙΚΑ,2021-11,2021-44,5,21,299,1304
2021-02-02 00:00:00,ΑΔ-09133,2021-11-01 00:00:00,2046-11-01 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ,ΑΜΥΝΤΑΙΟΥ,24.4,ΑΙΟΛΙΚΑ,2021-11,2021-44,8,38,299,1304
2021-06-10 00:00:00,ΑΔ-09135,2021-11-01 00:00:00,2046-11-01 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΕΥΡΥΤΑΝΙΑΣ,ΚΑΡΠΕΝΗΣΙΟΥ,0.5,ΜΥΗΕ,2021-11,2021-44,4,20,299,1304
2021-06-03 00:00:00,ΑΔ-09138,2021-11-02 00:00:00,2046-11-02 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΦΩΚΙΔΑΣ,ΔΩΡΙΔΟΣ,3.45,ΑΙΟΛΙΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09139,2021-11-02 00:00:00,2046-11-02 00:00:00,Δ ΕΛΛΑΔΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,"ΑΓΡΙΝΙΟΥ,ΞΗΡΟΜΕΡΟΥ",2.998,ΒΙΟΜΑΖΑ-ΚΑΥΣΗ,2021-11,2021-44,4,21,299,1304
2021-06-03 00:00:00,ΑΔ-09137,2021-11-02 00:00:00,2046-11-02 00:00:00,ΑΝ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ,ΕΒΡΟΥ,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,3.45,ΑΙΟΛΙΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-02 00:00:00,ΑΔ-09136,2021-11-02 00:00:00,2046-11-02 00:00:00,Δ ΕΛΛΑΔΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,80.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,5,21,299,1304
2021-06-08 00:00:00,ΑΔ-09159,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΗΡΑΚΛΕΙΑΣ,16.048,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09160,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΗΡΑΚΛΕΙΑΣ,8.398,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-09 00:00:00,ΑΔ-09162,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,3.0,ΑΙΟΛΙΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09158,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΗΡΑΚΛΕΙΑΣ,15.815,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09154,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΗΡΑΚΛΕΙΑΣ,19.379,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-01 00:00:00,ΑΔ-09140,2021-11-03 00:00:00,2046-11-03 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΦΩΚΙΔΑΣ,ΔΩΡΙΔΟΣ,8.4,ΑΙΟΛΙΚΑ,2021-11,2021-44,5,22,299,1304
2021-06-06 00:00:00,ΑΔ-09142,2021-11-03 00:00:00,2046-11-03 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,"ΑΛΙΑΡΤΟΥ - ΘΕΣΠΙΕΩΝ,ΘΗΒΑΙΩΝ",37.2,ΑΙΟΛΙΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09157,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΗΡΑΚΛΕΙΑΣ,16.666,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09144,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,15.298,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09145,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,18.877,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09146,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,17.5,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09147,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,17.369,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09148,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,19.459,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09156,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΗΡΑΚΛΕΙΑΣ,16.666,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09150,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,"ΗΡΑΚΛΕΙΑΣ,ΣΕΡΡΩΝ",19.737,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09151,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΗΡΑΚΛΕΙΑΣ,18.709,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09152,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΗΡΑΚΛΕΙΑΣ,15.307,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09153,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΗΡΑΚΛΕΙΑΣ,19.216,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09155,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΗΡΑΚΛΕΙΑΣ,16.666,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09149,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,"ΗΡΑΚΛΕΙΑΣ,ΣΕΡΡΩΝ",19.513,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09143,2021-11-03 00:00:00,2046-11-03 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,13.113,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09164,2021-11-05 00:00:00,2046-11-05 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΛΕΒΑΔΕΩΝ,40.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-09 00:00:00,ΑΔ-09166,2021-11-05 00:00:00,2046-11-05 00:00:00,ΑΝ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ,ΞΑΝΘΗΣ,ΜΥΚΗΣ,60.0,ΑΙΟΛΙΚΑ,2021-11,2021-44,4,21,299,1304
2021-06-08 00:00:00,ΑΔ-09165,2021-11-05 00:00:00,2046-11-05 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΦΘΙΩΤΙΔΑΣ,ΑΜΦΙΚΛΕΙΑΣ - ΕΛΑΤΕΙΑΣ,35.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-44,4,21,299,1304
2021-02-02 00:00:00,ΑΔ-09167,2021-11-08 00:00:00,2046-11-08 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ,"ΑΜΥΝΤΑΙΟΥ,ΦΛΩΡΙΝΑΣ",24.4,ΑΙΟΛΙΚΑ,2021-11,2021-45,9,39,299,1304
2021-02-02 00:00:00,ΑΔ-09168,2021-11-08 00:00:00,2046-11-08 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ,"ΑΜΥΝΤΑΙΟΥ,ΦΛΩΡΙΝΑΣ",33.6,ΑΙΟΛΙΚΑ,2021-11,2021-45,9,39,299,1304
2021-06-08 00:00:00,ΑΔ-09170,2021-11-08 00:00:00,2046-11-08 00:00:00,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΑΡΤΑΙΩΝ,100.038,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-45,5,21,299,1304
2021-02-08 00:00:00,ΑΔ-09172,2021-11-10 00:00:00,2046-11-10 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΑΛΙΑΡΤΟΥ - ΘΕΣΠΙΕΩΝ,3.0,ΑΙΟΛΙΚΑ,2021-11,2021-45,9,39,299,1304
2021-06-04 00:00:00,ΑΔ-09173,2021-11-10 00:00:00,2046-11-10 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΙΝΤΙΚΗΣ,3.45,ΑΙΟΛΙΚΑ,2021-11,2021-45,5,22,299,1304
2021-06-04 00:00:00,ΑΔ-09174,2021-11-10 00:00:00,2046-11-10 00:00:00,ΑΝ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ,ΕΒΡΟΥ,ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,3.45,ΑΙΟΛΙΚΑ,2021-11,2021-45,5,22,299,1304
2021-06-09 00:00:00,ΑΔ-09176,2021-11-10 00:00:00,2046-11-10 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΛΑΡΙΣΑΙΩΝ,25.68,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-45,5,22,299,1304
2021-06-04 00:00:00,ΑΔ-09175,2021-11-10 00:00:00,2046-11-10 00:00:00,ΑΝ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ,ΕΒΡΟΥ,"ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ,ΣΟΥΦΛΙΟΥ",3.45,ΑΙΟΛΙΚΑ,2021-11,2021-45,5,22,299,1304
2021-06-08 00:00:00,ΑΔ-09178,2021-11-11 00:00:00,2046-11-11 00:00:00,ΑΝ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ,ΔΡΑΜΑΣ,"ΔΡΑΜΑΣ,ΠΑΡΑΝΕΣΤΙΟΥ",19.98,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-45,5,22,299,1304
2020-12-21 00:00:00,ΑΔ-09177,2021-11-11 00:00:00,2046-11-11 00:00:00,ΘΕΣΣΑΛΙΑΣ,"ΛΑΡΙΣΑΣ,ΜΑΓΝΗΣΙΑΣ","ΡΗΓΑ ΦΕΡΑΙΟΥ,ΦΑΡΣΑΛΩΝ",8.996,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-45,10,46,299,1304
2021-06-08 00:00:00,ΑΔ-09179,2021-11-11 00:00:00,2046-11-11 00:00:00,ΑΝ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ,ΔΡΑΜΑΣ,ΠΡΟΣΟΤΣΑΝΗΣ,10.1,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-45,5,22,299,1304
2021-06-07 00:00:00,ΑΔ-09181,2021-11-16 00:00:00,2046-11-16 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΦΑΡΣΑΛΩΝ,10.995,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-46,5,23,299,1304
2021-06-07 00:00:00,ΑΔ-09182,2021-11-16 00:00:00,2046-11-16 00:00:00,ΘΕΣΣΑΛΙΑΣ,"ΛΑΡΙΣΑΣ,ΜΑΓΝΗΣΙΑΣ","ΑΛΜΥΡΟΥ,ΦΑΡΣΑΛΩΝ",28.995,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-11,2021-46,5,23,299,1304
2021-06-08 00:00:00,ΑΔ-09183,2021-11-16 00:00:00,2046-11-16 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΙΝΤΙΚΗΣ,37.2,ΑΙΟΛΙΚΑ,2021-11,2021-46,5,23,299,1304
