ΗΜΕΡΟΜΗΝΙΑ ΥΠΟΒΟΛΗΣ ΑΙΤΗΣΗΣ,AΡΙΘΜΟΣ ΜΗΤΡΩΟΥ ΑΔΕΙΩΝ,ΗΜΕΡΟΜΗΝΙΑ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΗΜΕΡΟΜΗΝΙΑ ΛΗΞΗΣ ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΠΕΡΙΦΕΡΕΙΑ,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ,ΔΗΜΟΣ,ΜΕΓΙΣΤΗ ΙΣΧΥΣ (MW),ΤΕΧΝΟΛΟΓΙΑ,ΜΗΝΑΣ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΕΒΔΟΜΑΔΑ ΕΚΔ. ΑΔ.ΠΑΡΑΓΩΓΗΣ,ΔΙΑΣΤΗΜΑ ΕΓΚΡΙΣΗΣ ΣΕ ΜΗΝΕΣ,ΔΙΑΣΤΗΜΑ ΕΓΚΡΙΣΗΣ ΣΕ ΕΒΔΟΜΑΔΕΣ,ΔΙΑΡΚΕΙΑ ΑΔΕΙΑΣ ΣΕ ΜΗΝΕΣ,ΔΙΑΡΚΕΙΑ ΑΔΕΙΑΣ ΣΕ ΕΒΔΟΜΑΔΕΣ
2019-12-10 00:00:00,ΑΔ-010114,2022-10-26 00:00:00,2047-10-26 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΤΑΝΑΓΡΑΣ,6.0,ΑΙΟΛΙΚΑ,2022-10,2022-43,34,150,299,1304
2019-12-10 00:00:00,ΑΔ-010115,2022-10-26 00:00:00,2047-10-26 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΤΑΝΑΓΡΑΣ,6.0,ΑΙΟΛΙΚΑ,2022-10,2022-43,34,150,299,1304
2022-02-08 15:00:29,ΑΔ-010116,2022-10-26 14:05:57,2047-10-26 14:05:57,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,1.0,ΜΥΗΕ,2022-10,2022-43,8,37,299,1304
2020-12-14 11:30:36,ΑΔ-010121,2022-10-26 14:14:16,2047-10-26 14:14:16,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,"ΒΟΙΩΤΙΑΣ,ΕΥΒΟΙΑΣ","ΟΡΧΟΜΕΝΟΥ,ΧΑΛΚΙΔΕΩΝ",22.0,ΑΙΟΛΙΚΑ,2022-10,2022-43,22,97,299,1304
2022-02-10 11:48:06,ΑΔ-010138,2022-10-26 14:40:51,2047-10-26 14:40:51,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ,45.6,ΑΙΟΛΙΚΑ,2022-10,2022-43,8,36,299,1304
2022-02-08 12:10:06,ΑΔ-010142,2022-10-27 11:33:12,2047-10-27 11:33:12,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,"ΒΟΙΩΤΙΑΣ,ΦΘΙΩΤΙΔΑΣ","ΛΟΚΡΩΝ,ΟΡΧΟΜΕΝΟΥ",250.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-10,2022-43,8,37,299,1304
2020-12-19 09:08:10,ΑΔ-010143,2022-10-27 11:38:02,2047-10-27 11:38:02,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΦΘΙΩΤΙΔΑΣ,ΛΟΚΡΩΝ,2.99,ΑΙΟΛΙΚΑ,2022-10,2022-43,22,96,299,1304
2022-06-30 10:35:54,ΑΔ-010146,2022-11-15 12:20:54,2047-11-15 12:20:54,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΚΕΝΤΡΙΚΩΝ ΤΖΟΥΜΕΡΚΩΝ,0.7,ΜΥΗΕ,2022-11,2022-46,4,19,299,1304
2022-06-27 16:38:00,ΑΔ-010152,2022-11-15 12:34:20,2047-11-15 12:34:20,ΘΕΣΣΑΛΙΑΣ,ΤΡΙΚΑΛΩΝ,ΜΕΤΕΩΡΩΝ,0.94,ΜΥΗΕ,2022-11,2022-46,4,20,299,1304
2022-06-21 15:34:02,ΑΔ-010216,2022-11-17 12:16:14,2047-11-17 12:16:14,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΖΙΤΣΑΣ,75.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-11,2022-46,4,21,299,1304
2022-06-21 15:45:19,ΑΔ-010227,2022-11-17 12:42:23,2047-11-17 12:42:23,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,21.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-11,2022-46,4,21,299,1304
2022-06-21 18:56:06,ΑΔ-010241,2022-11-23 12:17:23,2047-11-23 12:17:23,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΑΡΤΑΙΩΝ,2.0,ΒΙΟΜΑΖΑ,2022-11,2022-47,5,22,299,1304
2022-06-29 17:53:54,ΑΔ-010244,2022-11-23 12:25:18,2047-11-23 12:25:18,ΘΕΣΣΑΛΙΑΣ,ΚΑΡΔΙΤΣΑΣ,ΠΑΛΑΜΑ,196.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-11,2022-47,4,20,299,1304
2022-06-30 12:38:21,ΑΔ-010275,2022-11-23 04:07:08,2047-11-23 04:07:08,ΘΕΣΣΑΛΙΑΣ,"ΚΑΡΔΙΤΣΑΣ,ΛΑΡΙΣΑΣ","ΛΑΡΙΣΑΙΩΝ,ΠΑΛΑΜΑ",105.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-11,2022-47,4,20,299,1304
2022-06-30 13:46:24,ΑΔ-010277,2022-11-23 05:18:38,2047-11-23 05:18:38,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,4.39,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-11,2022-47,4,20,299,1304
2022-06-30 13:50:01,ΑΔ-010285,2022-11-24 10:47:14,2047-11-24 10:47:14,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,2.85,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-11,2022-47,4,20,299,1304
2022-06-30 11:59:52,ΑΔ-010292,2022-11-24 12:22:05,2047-11-24 12:22:05,ΘΕΣΣΑΛΙΑΣ,"ΚΑΡΔΙΤΣΑΣ,ΛΑΡΙΣΑΣ","ΛΑΡΙΣΑΙΩΝ,ΠΑΛΑΜΑ",105.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-11,2022-47,4,21,299,1304
2022-06-30 09:57:52,ΑΔ-010293,2022-11-24 12:24:17,2047-11-24 12:24:17,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ,"ΑΜΥΝΤΑΙΟΥ,ΦΛΩΡΙΝΑΣ",70.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-11,2022-47,4,21,299,1304
2022-06-30 13:42:35,ΑΔ-010297,2022-11-24 12:36:20,2047-11-24 12:36:20,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΣΕΡΡΩΝ,ΑΜΦΙΠΟΛΗΣ,9.91,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-11,2022-47,4,20,299,1304
2022-06-27 15:11:40,ΑΔ-010334,2022-11-24 04:18:50,2047-11-24 04:18:50,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΦΑΡΣΑΛΩΝ,45.99964,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-11,2022-47,4,21,299,1304
2022-06-26 12:00:55,ΑΔ-010359,2022-11-25 11:58:53,2047-11-25 11:58:53,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΜΕΣΣΗΝΙΑΣ,ΚΑΛΑΜΑΤΑΣ,1.1,ΜΥΗΕ,2022-11,2022-47,4,21,299,1304
2022-06-29 12:40:56,ΑΔ-010421,2022-12-05 04:53:42,2047-12-05 04:53:42,ΑΝ. ΜΑΚΕΔΟΝΙΑΣ & ΘΡΑΚΗΣ,ΕΒΡΟΥ,ΣΟΥΦΛΙΟΥ,90.0,ΑΙΟΛΙΚΑ,2022-12,2022-49,5,22,299,1304
2022-02-09 13:39:33,ΑΔ-010429,2022-12-06 14:53:43,2047-12-06 14:53:43,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΛΕΒΑΔΕΩΝ,1.0,ΑΙΟΛΙΚΑ,2022-12,2022-49,9,42,299,1304
2022-10-07 16:33:21,ΑΔ-010455,2022-12-21 10:15:52,2047-12-21 10:15:52,ΑΝ. ΜΑΚΕΔΟΝΙΑΣ & ΘΡΑΚΗΣ,ΚΑΒΑΛΑΣ,ΝΕΣΤΟΥ,1.5,ΒΙΟΜΑΖΑ,2022-12,2022-51,2,10,299,1304
2022-10-10 14:58:19,ΑΔ-010458,2022-12-23 09:35:25,2047-12-23 09:35:25,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΚΕΝΤΡΙΚΩΝ ΤΖΟΥΜΕΡΚΩΝ,0.495,ΜΥΗΕ,2022-12,2022-51,2,10,299,1304
2022-10-04 15:13:31,ΑΔ-010464,2022-12-23 09:47:12,2047-12-23 09:47:12,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΚΕΝΤΡΙΚΩΝ ΤΖΟΥΜΕΡΚΩΝ,0.49,ΜΥΗΕ,2022-12,2022-51,2,11,299,1304
2022-06-29 18:15:10,ΑΔ-010475,2022-12-23 10:08:13,2047-12-23 10:08:13,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΦΘΙΩΤΙΔΑΣ,ΛΟΚΡΩΝ,50.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-12,2022-51,5,25,299,1304
2001-02-07 00:00:00,ΑΔ-00049,2001-06-18 00:00:00,2026-06-18 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΕΥΒΟΙΑΣ,ΚΑΡΥΣΤΟΥ,1.8,ΑΙΟΛΙΚΑ,2001-06,2001-25,4,18,299,1304
2001-02-07 00:00:00,ΑΔ-00067,2001-07-16 00:00:00,2026-07-16 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΕΥΒΟΙΑΣ,ΚΑΡΥΣΤΟΥ,1.2,ΑΙΟΛΙΚΑ,2001-07,2001-29,5,22,299,1304
2008-12-10 00:00:00,ΑΔ-01896,2010-10-04 00:00:00,2035-10-04 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΦΘΙΩΤΙΔΑΣ,ΛΑΜΙΕΩΝ,34.8,ΑΙΟΛΙΚΑ,2010-10,2010-40,21,94,299,1304
2010-12-08 00:00:00,ΑΔ-02826,2011-09-19 00:00:00,2036-09-18 00:00:00,Δ. ΕΛΛΑΔΑΣ,ΗΛΕΙΑΣ,ΠΗΝΕΙΟΥ,4.922,ΦΩΤΟΒΟΛΤΑΪΚΑ,2011-09,2011-38,9,40,299,1304
2006-03-10 00:00:00,ΑΔ-03037,2011-12-08 00:00:00,2036-12-07 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,6.6,ΑΙΟΛΙΚΑ,2011-12,2011-49,68,299,299,1304
2008-06-06 00:00:00,ΑΔ-03038,2011-12-08 00:00:00,2036-12-07 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ ,33.0,ΑΙΟΛΙΚΑ,2011-12,2011-49,42,182,299,1304
2018-03-12 00:00:00,ΑΔ-03831,2019-06-14 00:00:00,2044-06-14 00:00:00,ΗΠΕΙΡΟΥ,ΙΩΑΝΝΙΝΩΝ,ΜΕΤΣΟΒΟΥ,15.6,ΑΙΟΛΙΚΑ,2019-06,2019-23,15,65,300,1304
2019-06-07 00:00:00,ΑΔ-06347,2020-11-02 00:00:00,2045-11-02 18:00:00,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΚΕΝΤΡΙΚΩΝ ΤΖΟΥΜΕΡΚΩΝ,0.44,ΜΥΗΕ,2020-11,2020-44,16,73,300,1304
2019-12-09 00:00:00,ΑΔ-06836,2021-01-20 00:00:00,2046-01-20 18:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ,ΑΜΥΝΤΑΙΟΥ,25.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-01,2021-03,13,58,300,1304
2019-12-10 00:00:00,ΑΔ-07004,2021-02-05 00:00:00,2046-02-05 18:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΚΟΖΑΝΗΣ,109.9456,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-02,2021-05,13,60,300,1304
2019-12-10 00:00:00,ΑΔ-07033,2021-02-16 00:00:00,2046-02-16 18:00:00,ΗΠΕΙΡΟΥ,"ΙΩΑΝΝΙΝΩΝ,ΠΡΕΒΕΖΑΣ","ΔΩΔΩΝΗΣ,ΖΗΡΟΥ",132.0,ΑΙΟΛΙΚΑ,2021-02,2021-07,14,62,300,1304
2019-06-10 00:00:00,ΑΔ-06885,2021-01-21 00:00:00,2046-01-21 18:00:00,ΘΕΣΣΑΛΙΑΣ,ΤΡΙΚΑΛΩΝ,ΦΑΡΚΑΔΟΝΑΣ,34.467,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-01,2021-03,19,84,300,1304
2019-06-10 00:00:00,ΑΔ-06886,2021-01-21 00:00:00,2046-01-21 18:00:00,ΘΕΣΣΑΛΙΑΣ,ΤΡΙΚΑΛΩΝ,ΦΑΡΚΑΔΟΝΑΣ,32.468,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-01,2021-03,19,84,300,1304
2019-12-10 00:00:00,ΑΔ-07071,2021-02-17 00:00:00,2046-02-17 18:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΕΟΡΔΑΙΑΣ,79.99988,ΦΩΤΟΒΟΛΤΑΪΚΑ,2021-02,2021-07,14,62,300,1304
2022-10-10 12:19:32,ΑΔ-010538,2023-01-17 12:25:18,2048-01-17 12:25:18,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΦΘΙΩΤΙΔΑΣ,ΛΟΚΡΩΝ,10.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2023-01,2023-03,3,14,299,1304
2022-10-09 17:51:12,ΑΔ-010568,2023-01-17 14:39:36,2048-01-17 14:39:36,ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΚΟΖΑΝΗΣ,0.25,ΑΙΟΛΙΚΑ,2023-01,2023-03,3,14,299,1304
2022-10-08 19:45:33,ΑΔ-010578,2023-01-18 12:09:04,2048-01-18 12:09:04,ΘΕΣΣΑΛΙΑΣ,ΤΡΙΚΑΛΩΝ,ΠΥΛΗΣ,0.91,ΜΥΗΕ,2023-01,2023-03,3,14,299,1304
2021-02-03 09:54:20,ΑΔ-010586,2023-01-30 06:39:16,2048-01-30 06:39:16,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΕΥΒΟΙΑΣ,ΚΑΡΥΣΤΟΥ,6.0,ΑΙΟΛΙΚΑ,2023-01,2023-05,23,103,299,1304
2021-10-07 09:05:21,ΑΔ-010590,2023-02-02 09:26:26,2048-02-02 09:26:26,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,ΕΥΒΟΙΑΣ,ΚΑΡΥΣΤΟΥ,0.9,ΑΙΟΛΙΚΑ,2023-02,2023-05,15,69,299,1304
2010-12-10 00:00:00,ΑΔ-02602,2022-04-16 00:00:00,2047-04-16 00:00:00,ΘΕΣΣΑΛΙΑΣ,ΛΑΡΙΣΑΣ,ΦΑΡΣΑΛΩΝ,2.5,ΒΙΟΜΑΖΑ-ΚΑΥΣΗ,2022-04,2022-15,136,592,299,1304
2007-12-14 00:00:00,ΑΔ-02670,2022-04-16 00:00:00,2047-04-16 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΓΟΛΙΔΑΣ,ΝΑΥΠΛΙΕΩΝ,5.00011,ΦΩΤΟΒΟΛΤΑΪΚΑ,2022-04,2022-15,172,748,299,1304
2017-03-10 00:00:00,ΑΔ-03709,2022-04-16 00:00:00,2047-04-16 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΦΘΙΩΤΙΔΑΣ,ΛΑΜΙΕΩΝ,0.95,ΜΥΗΕ,2022-04,2022-15,61,266,299,1304
2012-06-11 00:00:00,ΑΔ-04006,2022-04-16 00:00:00,2047-04-16 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΦΩΚΙΔΑΣ,ΔΩΡΙΔΟΣ,0.73,ΜΥΗΕ,2022-04,2022-15,118,513,299,1304
2021-06-08 00:00:00,ΑΔ-09139,2021-11-02 00:00:00,2046-11-02 00:00:00,Δ ΕΛΛΑΔΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,"ΑΓΡΙΝΙΟΥ,ΞΗΡΟΜΕΡΟΥ",2.998,ΒΙΟΜΑΖΑ-ΒΙΟΑΕΡΙΟ,2021-11,2021-44,4,21,299,1304
2022-02-02 00:00:00,ΑΔ-010010,2022-09-02 10:01:04,2047-09-02 10:01:04,ΑΤΤΙΚΗΣ,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,ΜΕΓΑΡΕΩΝ,1.5,ΒΙΟΜΑΖΑ-ΒΙΟΑΕΡΙΟ,2022-09,2022-35,6,30,299,1304
2022-06-21 18:56:06,ΑΔ-010241,2022-11-23 12:17:23,2047-11-23 12:17:23,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΑΡΤΑΙΩΝ,2.0,ΒΙΟΜΑΖΑ - ΒΙΟΑΕΡΙΟ,2022-11,2022-47,5,22,299,1304
2022-10-07 16:33:21,ΑΔ-010455,2022-12-21 10:15:52,2047-12-21 10:15:52,ΑΝ. ΜΑΚΕΔΟΝΙΑΣ & ΘΡΑΚΗΣ,ΚΑΒΑΛΑΣ,ΝΕΣΤΟΥ,1.5,ΒΙΟΜΑΖΑ - ΒΙΟΑΕΡΙΟ,2022-12,2022-51,2,10,299,1304
2001-02-19 00:00:00,ΑΔ-00043,2001-06-18 00:00:00,2041-04-26 00:00:00,Β ΑΙΓΑΙΟΥ,ΣΑΜΟΥ,ΔΥΤΙΚΗΣ ΣΑΜΟΥ,0.75,ΑΙΟΛΙΚΑ,2001-06,2001-25,3,17,478,2079
2001-02-19 00:00:00,ΑΔ-00047,2001-06-18 00:00:00,2041-04-26 00:00:00,Β ΑΙΓΑΙΟΥ,ΣΑΜΟΥ,ΔΥΤΙΚΗΣ ΣΑΜΟΥ,1.2,ΑΙΟΛΙΚΑ,2001-06,2001-25,3,17,478,2079
2001-02-19 00:00:00,ΑΔ-00089,2001-07-16 00:00:00,2026-07-16 00:00:00,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ - ΘΕΣΣΑΛΙΑΣ,ΕΥΡΥΤΑΝΙΑΣ - ΚΑΡΔΙΤΣΑΣ,ΑΓΡΑΦΩΝ - ΑΡΓΙΘΕΑΣ,6.75,ΜΥΗΕ,2001-07,2001-29,4,21,299,1304
2001-02-19 00:00:00,ΑΔ-00275,2001-12-27 00:00:00,2026-12-27 00:00:00,Ν ΑΙΓΑΙΟΥ,ΘΗΡΑΣ,ΙΗΤΩΝ,1.32,ΑΙΟΛΙΚΑ,2001-12,2001-52,10,44,299,1304
2002-06-14 00:00:00,ΑΔ-00481,2003-02-11 00:00:00,2028-02-11 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΘΗΒΑΙΩΝ - ΛΕΒΑΔΕΩΝ,48.0,ΑΙΟΛΙΚΑ,2003-02,2003-06,7,34,299,1304
2002-05-02 00:00:00,ΑΔ-00554,2003-09-15 00:00:00,2028-09-15 00:00:00,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΚΕΦΑΛΛΗΝΙΑΣ,ΑΡΓΟΣΤΟΛΙΟΥ & ΣΑΜΗΣ,39.0,ΑΙΟΛΙΚΑ,2003-09,2003-37,16,71,300,1304
2004-04-27 00:00:00,ΑΔ-00783,2005-01-26 00:00:00,2030-01-26 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΦΛΩΡΙΝΑΣ,ΦΛΩΡΙΝΑΣ - ΠΡΕΣΠΩΝ,28.9,ΑΙΟΛΙΚΑ,2005-01,2005-04,9,39,299,1304
2006-01-26 00:00:00,ΑΔ-01713,2010-09-29 00:00:00,2035-09-29 00:00:00,Δ ΕΛΛΑΔΑΣ,ΑΧΑΙΑΣ,ΕΡΥΜΑΝΘΟΥ,17.7,ΑΙΟΛΙΚΑ,2010-09,2010-39,56,243,299,1304
2008-08-07 00:00:00,ΑΔ-01887,2010-10-04 00:00:00,2035-10-04 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΒΟΙΩΤΙΑΣ,ΛΕΒΑΔΕΩΝ,34.8,ΑΙΟΛΙΚΑ,2010-10,2010-40,25,112,299,1304
2005-05-31 00:00:00,ΑΔ-01987,2010-10-07 00:00:00,2035-10-07 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ - ΑΡΚΑΔΙΑΣ ,ΕΥΡΩΤΑ - ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,18.0,ΑΙΟΛΙΚΑ,2010-10,2010-40,64,279,299,1304
2007-12-10 00:00:00,ΑΔ-01993,2010-10-07 00:00:00,2035-10-07 00:00:00,Δ ΕΛΛΑΔΑΣ,ΑΧΑΙΑΣ,ΕΡΙΝΕΟΥ,6.0,ΑΙΟΛΙΚΑ,2010-10,2010-40,33,147,299,1304
2010-06-10 00:00:00,ΑΔ-02648,2011-06-23 00:00:00,2036-06-22 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΑΣΤΟΡΙΑΣ,ΚΑΣΤΟΡΙΑΣ,16.8,ΑΙΟΛΙΚΑ,2011-06,2011-25,12,54,299,1304
2010-04-12 00:00:00,ΑΔ-02755,2011-08-04 00:00:00,2036-08-03 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ - ΚΑΣΤΟΡΙΑΣ,ΕΟΡΔΑΙΑΣ - ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ,31.5,ΑΙΟΛΙΚΑ,2011-08,2011-31,15,68,299,1304
2010-10-11 00:00:00,ΑΔ-03118,2012-03-02 00:00:00,2037-03-02 00:00:00,ΗΠΕΙΡΟΥ,ΑΡΤΑΣ,ΓΕΩΡΓΙΟΥ ΚΑΡΑΙΣΚΑΚΗ ,20.7,ΑΙΟΛΙΚΑ,2012-03,2012-09,16,72,299,1304
2009-04-08 00:00:00,ΑΔ-03136,2012-03-15 00:00:00,2037-03-15 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,6.0,ΑΙΟΛΙΚΑ,2012-03,2012-11,35,153,299,1304
2011-02-10 00:00:00,ΑΔ-03279,2012-07-26 00:00:00,2037-07-26 00:00:00,ΣΤ ΕΛΛΑΔΑΣ,ΦΘΙΩΤΙΔΑΣ,ΛΟΚΡΩΝ,35.4,ΑΙΟΛΙΚΑ,2012-07,2012-30,17,76,299,1304
2011-12-13 00:00:00,ΑΔ-03377,2014-04-14 00:00:00,2039-04-14 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΗΜΑΘΙΑΣ,ΗΡΩΙΚΗΣ ΠΟΛΕΩΣ ΝΑΟΥΣΑΣ,0.625,ΜΥΗΕ,2014-04,2014-15,28,121,299,1304
2011-12-12 00:00:00,ΑΔ-03458,2014-12-18 00:00:00,2039-12-18 00:00:00,ΑΝ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ,ΡΟΔΟΠΗΣ,ΑΡΡΙΑΝΩΝ,28.8,ΑΙΟΛΙΚΑ,2014-12,2014-50,36,157,299,1304
2008-04-08 00:00:00,ΑΔ-03468,2015-02-05 00:00:00,2040-02-05 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΑΡΚΑΔΙΑΣ,ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,13.2,ΑΙΟΛΙΚΑ,2015-02,2015-05,81,356,299,1304
2008-02-07 00:00:00,ΑΔ-03534,2016-03-09 00:00:00,2041-03-09 00:00:00,ΠΕΛΟΠΟΝΝΗΣΟΥ,ΛΑΚΩΝΙΑΣ - ΑΡΚΑΔΙΑΣ,ΕΥΡΩΤΑ - ΝΟΤΙΑΣ ΚΥΝΟΥΡΙΑΣ,18.0,ΑΙΟΛΙΚΑ,2016-03,2016-10,97,421,299,1304
2017-03-10 00:00:00,ΑΔ-03676,2018-06-18 00:00:00,2043-06-18 00:00:00,Δ ΕΛΛΑΔΑΣ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΝΑΥΠΑΚΤΙΑΣ,4.5,ΑΙΟΛΙΚΑ,2018-06,2018-25,15,66,299,1304
2017-12-11 00:00:00,ΑΔ-03727,2018-09-12 00:00:00,2043-09-12 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΣΕΡΒΙΩΝ,9.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2018-09,2018-37,9,39,299,1304
2017-12-11 00:00:00,ΑΔ-03732,2018-09-12 00:00:00,2043-09-12 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΣΕΡΒΙΩΝ,1.99936,ΦΩΤΟΒΟΛΤΑΪΚΑ,2018-09,2018-37,9,39,299,1304
2017-12-11 00:00:00,ΑΔ-03733,2018-09-12 00:00:00,2043-09-12 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΣΕΡΒΙΩΝ,20.0,ΦΩΤΟΒΟΛΤΑΪΚΑ,2018-09,2018-37,9,39,299,1304
2017-12-11 00:00:00,ΑΔ-03735,2018-09-12 00:00:00,2043-09-12 00:00:00,Δ ΜΑΚΕΔΟΝΙΑΣ,ΚΟΖΑΝΗΣ,ΣΕΡΒΙΩΝ,1.99936,ΦΩΤΟΒΟΛΤΑΪΚΑ,2018-09,2018-37,9,39,299,1304
2017-12-11 00:00:00,ΑΔ-03762,2019-01-31 00:00:00,2044-01-31 00:00:00,Κ ΜΑΚΕΔΟΝΙΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΠΟΛΥΓΥΡΟΥ,8.778,ΦΩΤΟΒΟΛΤΑΪΚΑ,2019-01,2019-04,13,59,299,1304
2018-03-12 00:00:00,ΑΔ-03803,2019-06-14 00:00:00,2044-06-14 00:00:00,ΗΠΕΙΡΟΥ,ΘΕΣΠΡΩΤΙΑΣ,ΗΓΟΥΜΕΝΙΤΣΑΣ,9.981495,ΦΩΤΟΒΟΛΤΑΪΚΑ,2019-06,2019-23,15,65,300,1304
